ID; Aktywny (0/1); Nazwa; Kategoria (x,y,z...);Cena zawiera podatek. (brutto); ID reguły podatku; W sprzedaży (0 lub 1); Widoczność (0/1); Ilość; Opis; Podsumowanie; Adresy URL zdjęcia (x,y,z...); Kod dostawcy;
290; 1; Kurs UX & UI - sztuka użytecznego projektowania; Adobe Illustrator; 119; 1; 1; 1; 500; UX Design - klucz do sukcesu każdej aplikacji i strony internetowej; UX Design - klucz do sukcesu każdej aplikacji i strony internetowej; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-UX-UI-sztuka-uzytecznego-projektowania.jpg; 1,2; 0
291; 1; Kurs Lightroom 4 korekcja fotografii; Adobe Lightroom; 65; 1; 1; 1; 500; Wykorzystaj niezwykłe możliwości programu Lightroom 4 do tworzenia wspaniałych fotografii; Wykorzystaj niezwykłe możliwości programu Lightroom 4 do tworzenia wspaniałych fotografii; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Lightroom-4-korekcja-fotografii.jpg; 1,2; 0
292; 1; Kurs Lightroom 4 warsztat pracy; Adobe Lightroom; 65; 1; 1; 1; 500; Poznaj warsztat pracy fotografa; Poznaj warsztat pracy fotografa; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Lightroom-4-warsztat-pracy.jpg; 1,2; 0
293; 1; Kurs Photoshop projektowanie stron; Adobe Photoshop; 69; 1; 1; 1; 500; Projektuj wspaniałe witryny w programie Photoshop; Projektuj wspaniałe witryny w programie Photoshop; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Photoshop-projektowanie-stron.jpg; 1,2; 0
294; 1; Kurs Agile - dobre praktyki zarządzania projektami; Poradniki; 149; 1; 1; 1; 500; Poznaj sprawdzone praktyki metodyki zwinnych i wykorzystaj je do zwiększania efektywności w Twoim zespole!; Poznaj sprawdzone praktyki metodyki zwinnych i wykorzystaj je do zwiększania efektywności w Twoim zespole!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_dobre_praktyki_zarzadzania_projektami.jpg; 1,2; 0
295; 1; Kurs Agile - metodyki zwinne od podstaw; Poradniki; 119; 1; 1; 1; 500; Dowiedz się, jak zwiększyć efektywność pracy dzięki zwinnym projektom. Poznaj kluczowe pojęcia oraz koncepcje Agile i zacznij je wdrażać jeszcze dziś!; Dowiedz się, jak zwiększyć efektywność pracy dzięki zwinnym projektom. Poznaj kluczowe pojęcia oraz koncepcje Agile i zacznij je wdrażać jeszcze dziś!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_metodyki_zwinne_od_podstaw.jpg; 1,2; 0
296; 1; Kurs UX w biznesie - efektywna praca projektanta; Poradniki; 129; 1; 1; 1; 500; Dowiedz się jak rozwijać się jako UX Designer. Naucz się sprawnie wdrażać procesy projektowania w firmie, tak by zwiększyć szanse na sukces.; Dowiedz się jak rozwijać się jako UX Designer. Naucz się sprawnie wdrażać procesy projektowania w firmie, tak by zwiększyć szanse na sukces.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ux_w_biznesie_-_efektywna_praca_projektanta.jpg; 1,2; 0
297; 1; Kurs Jak zadbać o bezpieczeństwo w IT; Poradniki, Obsługa komputera, Windows; 129; 1; 1; 1; 500; Dowiedz się jak unikać zagrożeń i dbać o bezpieczeństwo, jeżeli pracujesz w branży IT i na co dzień korzystasz z komputera i internetu.; Dowiedz się jak unikać zagrożeń i dbać o bezpieczeństwo, jeżeli pracujesz w branży IT i na co dzień korzystasz z komputera i internetu.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_zadbac_o_bezpieczenstwo_w_it.jpg; 1,2; 0
298; 1; Kurs Evernote - zwiększ swoją produktywność; Poradniki; 49; 1; 1; 1; 500; Naucz się lepiej zarządzać swoimi notatkami, dokumentami i organizować codzienną pracę dzięki Evernote. Zacznij oszczędzać czas i zwiększ swoją produktywność.; Naucz się lepiej zarządzać swoimi notatkami, dokumentami i organizować codzienną pracę dzięki Evernote. Zacznij oszczędzać czas i zwiększ swoją produktywność.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_evernote_-_zwieksz_swoja_produktywnosc.jpg; 1,2; 0
299; 1; Kurs Jak znaleźć pracę - efektywne poszukiwanie zatrudnienia; Poradniki; 99; 1; 1; 1; 500; Dowiedz się jak znaleźć dobrze płatną i przynoszącą satysfakcję pracę. Naucz się prezentować swoje mocne strony i przekonaj pracodawcę, że jesteś kandydatem, z którego nie może zrezygnować.; Dowiedz się jak znaleźć dobrze płatną i przynoszącą satysfakcję pracę. Naucz się prezentować swoje mocne strony i przekonaj pracodawcę, że jesteś kandydatem, z którego nie może zrezygnować.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_znalezc_prace_-_efektywne_poszukiwanie_zatrudnienia.jpg; 1,2; 0
300; 1; Umiejętności miękkie w pracy zdalnej - budowanie relacji i organizacja pracy; Poradniki; 129; 1; 1; 1; 500; Dowiedz się jak przygotować i zorganizować pracę zdalną dla siebie i swojego zespołu. Zadbaj o odpowiednią komunikację, work-life balance i zdrowe relacje w firmie.; Dowiedz się jak przygotować i zorganizować pracę zdalną dla siebie i swojego zespołu. Zadbaj o odpowiednią komunikację, work-life balance i zdrowe relacje w firmie.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/umiejetnosci_miekkie_w_pracy_zdalnej.jpg; 1,2; 0
301; 1; Kurs Animacja whiteboard w biznesie i marketingu; Poradniki, Tworzenie animacji; 89; 1; 1; 1; 500; Dowiedz się jak zupełnie od zera tworzyć angażujące animacje i wykorzystać je do promocji swojego biznesu.; Dowiedz się jak zupełnie od zera tworzyć angażujące animacje i wykorzystać je do promocji swojego biznesu.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_animacja_whiteboard_w_biznesie_i_marketingu.jpg; 1,2; 0
302; 1; Kurs Wydajna praca z MacOS; Poradniki, Obsługa komputera; 89; 1; 1; 1; 500; Wykorzystaj potencjał aplikacji, które już na starcie znajdziesz w swoim Macu. Opanuj pracę z pakietem biurowym i zaawansowanymi narzędziami MacOS w kilka godzin!; Wykorzystaj potencjał aplikacji, które już na starcie znajdziesz w swoim Macu. Opanuj pracę z pakietem biurowym i zaawansowanymi narzędziami MacOS w kilka godzin!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wydajna_praca_z_macos.jpg; 1,2; 0
303; 1; Kurs Strategie cenowe - jak wyceniać produkty i usługi; Poradniki, Techniki sprzedaży; 119; 1; 1; 1; 500; Naucz się wyceniać swoje produkty i usługi, tak by inni chcieli je kupować. Wykorzystaj sprawdzone triki sprzedażowe, dowiedz się jak zbudować strategię rabatową i naucz się wyceniać swoją pracę.; Naucz się wyceniać swoje produkty i usługi, tak by inni chcieli je kupować. Wykorzystaj sprawdzone triki sprzedażowe, dowiedz się jak zbudować strategię rabatową i naucz się wyceniać swoją pracę.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_strategie_cenowe_-_jak_wyceniac_produkty_i_uslugi.jpg; 1,2; 0
304; 1; Kurs Todoist - skuteczne planowanie i realizacja zadań; Poradniki, Obsługa komputera; 89; 1; 1; 1; 500; Poznaj sekret produktywności i naucz się efektywnie planować oraz realizować codzienne zadania z Todoist. Zacznij skuteczniej organizować swój dzień, tak aby nie zabrakło Ci czasu!; Poznaj sekret produktywności i naucz się efektywnie planować oraz realizować codzienne zadania z Todoist. Zacznij skuteczniej organizować swój dzień, tak aby nie zabrakło Ci czasu!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_todoist_-_skuteczne_planowanie_i_realizacja_zadan.jpg; 1,2; 0
305; 1; Kurs Efektywność osobista - zarządzanie zadaniami i sobą w czasie; Poradniki; 129; 1; 1; 1; 500; Zacznij efektywnie wykorzystywać swój czas! Dowiedz się jak radzić sobie z planowaniem i wykonywaniem zadań. Naucz się radzić sobie ze stresem oraz wyznaczać cele biznesowe i prywatne. ; Zacznij efektywnie wykorzystywać swój czas! Dowiedz się jak radzić sobie z planowaniem i wykonywaniem zadań. Naucz się radzić sobie ze stresem oraz wyznaczać cele biznesowe i prywatne. ; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_efektywnosc_osobista_-_zarzadzanie_zadaniami_i_soba_w_czasie.jpg; 1,2; 0
306; 1; Kurs Podstawy bezpieczeństwa w Internecie dla każdego; Poradniki, Obsługa komputera, Windows; 119; 1; 1; 1; 500; Dowiedz się jak zabezpieczyć swój komputer i smartfon przed internetowymi oszustami. Poznaj metody działań cyberprzestępców i naucz się przed nimi skutecznie bronić.; Dowiedz się jak zabezpieczyć swój komputer i smartfon przed internetowymi oszustami. Poznaj metody działań cyberprzestępców i naucz się przed nimi skutecznie bronić.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_podstawy_bezpieczenstwa_w_sieci_dla_kazdego.jpg; 1,2; 0
307; 1; Kurs MikroTik - administracja siecią od podstaw; Poradniki, Obsługa komputera; 119; 1; 1; 1; 500; Skonfiguruj swój domowy router od podstaw i zyskaj pełną kontrolę na swoją siecią domową. Zdobądź wiedzę na temat MikroTik’a jednego z najbardziej elastycznych producentów sprzętu sieciowego na rynku.; Skonfiguruj swój domowy router od podstaw i zyskaj pełną kontrolę na swoją siecią domową. Zdobądź wiedzę na temat MikroTik’a jednego z najbardziej elastycznych producentów sprzętu sieciowego na rynku.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_mikrotik_-_administracja_siecia_od_podstaw.jpg; 1,2; 0
308; 1; Kurs Własny podcast od A do Z; Poradniki, Montaż i postprodukcja, Edycja dźwięku; 69; 1; 1; 1; 500; Stwórz własny podcast, który pomoże Ci budować markę osobistą. Naucz się samodzielnie nagrywać, montować i publikować materiały. Docieraj do nowych odbiorców i stwórz zaangażowaną społeczność.; Stwórz własny podcast, który pomoże Ci budować markę osobistą. Naucz się samodzielnie nagrywać, montować i publikować materiały. Docieraj do nowych odbiorców i stwórz zaangażowaną społeczność.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wlasny_podcast_od_a_do_z.jpg; 1,2; 0
309; 1; Kurs Personal Branding - budowanie marki osobistej; Poradniki, Reklama w Internecie; 149; 1; 1; 1; 500; Dowiedz się jak wykorzystać social media, content marketing i inne możliwości internetu do tworzenia silnej marki osobistej. Zbuduj spójny wizerunek swojego biznesu, który pozwoli Ci zdobywać klientów; Dowiedz się jak wykorzystać social media, content marketing i inne możliwości internetu do tworzenia silnej marki osobistej. Zbuduj spójny wizerunek swojego biznesu, który pozwoli Ci zdobywać klientów; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_personal_branding_-_budowanie_marki_osobistej.jpg; 1,2; 0
310; 1; Prawo w e-commerce; Prawo; 149; 1; 1; 1; 500; Dowiedz się jak prowadzić biznes w internecie i spać spokojnie nie martwiąc się o aspekty prawne.; Dowiedz się jak prowadzić biznes w internecie i spać spokojnie nie martwiąc się o aspekty prawne.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/prawo_w_ecommerce.jpg; 1,2; 0
311; 1; Własna działalność - aspekty prawne; Prawo, Facebook; 149; 1; 1; 1; 500; Dowiedz się jak zarejestrować własną działalność, wypełnić niezbędne formularze, wybrać korzystną formę opodatkowania i bronić się przed nieuczciwą konkurencją; Dowiedz się jak zarejestrować własną działalność, wypełnić niezbędne formularze, wybrać korzystną formę opodatkowania i bronić się przed nieuczciwą konkurencją; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wlasna_dzialalnosc_aspekty_prawne.jpg; 1,2; 0
312; 1; Poradnik prawny dla początkujących firm; Prawo; 119; 1; 1; 1; 500; Nie pozwól aby zawiłości prawa przeszkodziły Ci w efektywnym prowadzeniu firmy!; Nie pozwól aby zawiłości prawa przeszkodziły Ci w efektywnym prowadzeniu firmy!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/startup_w_gaszczu_umow.jpg; 1,2; 0
313; 1; Kurs Prawo dla freelancera; Prawo, Facebook; 149; 1; 1; 1; 500; Poznaj najważniejsze prawne aspekty działalności freelancera, omówione prostym i zrozumiałym językiem; Poznaj najważniejsze prawne aspekty działalności freelancera, omówione prostym i zrozumiałym językiem; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/prawo_dla_freelancera.jpg; 1,2; 0
314; 1; Kurs Narzędzia Google w domu i firmie; Obsługa komputera; 119; 1; 1; 1; 500; Opanuj pakiet biurowy G Suite, twórz dokumenty, współpracuj z innymi osobami, zarządzaj łatwo plikami i zwiększ swoją produktywność dzięki usługom Google.; Opanuj pakiet biurowy G Suite, twórz dokumenty, współpracuj z innymi osobami, zarządzaj łatwo plikami i zwiększ swoją produktywność dzięki usługom Google.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_narzedzia_google_w_domu_i_firmie.jpg; 1,2; 0
315; 1; Kurs MacOS dla początkujących; Obsługa komputera; 39; 1; 1; 1; 500; Naucz się sprawnie poruszać po systemie MacOS i korzystać z najważniejszych aplikacji. Poznaj prawdziwy potencjał swojego urządzenia, popraw komfort swojej pracy i zwiększ jej wydajność!; Naucz się sprawnie poruszać po systemie MacOS i korzystać z najważniejszych aplikacji. Poznaj prawdziwy potencjał swojego urządzenia, popraw komfort swojej pracy i zwiększ jej wydajność!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_macos_dla_poczatkujacych.jpg; 1,2; 0
316; 1; Kurs Organizacja pracy i zarządzanie zadaniami z Trello; Obsługa komputera; 79; 1; 1; 1; 500; Zacznij efektywnie zarządzać swoimi zadaniami i projektami dzięki Trello. Zwiększ produktywność swojego zespołu dzięki lepszej organizacji pracy i komunikacji.; Zacznij efektywnie zarządzać swoimi zadaniami i projektami dzięki Trello. Zwiększ produktywność swojego zespołu dzięki lepszej organizacji pracy i komunikacji.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_organizacja_pracy_i_zarzadzanie_zadaniami_z_trello.jpg; 1,2; 0
317; 1; Kurs Praca zdalna - techniki i narzędzia; Obsługa komputera, Windows; 99; 1; 1; 1; 500; Poznaj sprawdzone techniki i narzędzia, które umożliwią Ci sprawną pracę zdalną. Ten kurs to idealny przewodnik dla każdego, kto chce zmienić swój sposób pracy lub musi pracować z domu.; Poznaj sprawdzone techniki i narzędzia, które umożliwią Ci sprawną pracę zdalną. Ten kurs to idealny przewodnik dla każdego, kto chce zmienić swój sposób pracy lub musi pracować z domu.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_praca_zdalna_-_techniki_i_narzedzia.jpg; 1,2; 0
318; 1; Kurs podstaw obsługi internetu; Obsługa komputera, Windows; 59; 1; 1; 1; 500; Internet bez tajemnic - jak korzystać z jego możliwości mądrze i bezpiecznie; Internet bez tajemnic - jak korzystać z jego możliwości mądrze i bezpiecznie; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_podstaw_obslugi_internetu.jpg; 1,2; 0
319; 1; AliExpress - tanie zakupy z Chin; Obsługa komputera, Techniki sprzedaży, Windows; 49; 1; 1; 1; 500; Poznaj olbrzymią ofertę AliExpress i dowiedz się jak oszczędzać na zakupach z Azji; Poznaj olbrzymią ofertę AliExpress i dowiedz się jak oszczędzać na zakupach z Azji; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_AliExpress.jpg; 1,2; 0
320; 1; Kurs podstaw obsługi komputera; Obsługa komputera, Windows; 49; 1; 1; 1; 500; Obsługa komputera nie musi być trudna. Sprawdź nasze szkolenie dla zielonych!; Obsługa komputera nie musi być trudna. Sprawdź nasze szkolenie dla zielonych!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Podstawy-komputera.jpg; 1,2; 0
321; 1; Kurs Google Ads - optymalizacja kampanii w praktyce; Pozycjonowanie i SEO, Reklama w Internecie, YouTube, AdWords; 149; 1; 1; 1; 500; Dowiedz się jak efektywniej wydawać budżet i wycisnąć więcej z Twoich kampanii. Poznaj zaawansowane narzędzia Google Ads i docieraj precyzyjniej do klientów.; Dowiedz się jak efektywniej wydawać budżet i wycisnąć więcej z Twoich kampanii. Poznaj zaawansowane narzędzia Google Ads i docieraj precyzyjniej do klientów.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_google_optymalizacja_kampanii_w_praktyce.jpg; 1,2; 0
322; 1; Kurs Content Marketing - skuteczne treści w praktyce; Pozycjonowanie i SEO, Techniki sprzedaży, Reklama w Internecie; 119; 1; 1; 1; 500; Opanuj techniki copywritingu, twórz skuteczne treści i zdobywaj nowych klientów, dzięki przemyślanym działaniom content marketingowym; Opanuj techniki copywritingu, twórz skuteczne treści i zdobywaj nowych klientów, dzięki przemyślanym działaniom content marketingowym; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_content_marketing_-_skuteczne_tresci_w_praktyce.jpg; 1,2; 0
323; 1; Kurs E-marketingu - podstawy reklamy internetowej; Pozycjonowanie i SEO, Techniki sprzedaży, Reklama w Internecie, YouTube, AdWords, Google Analytics, Facebook; 119; 1; 1; 1; 500; Naucz się prowadzić skuteczne działania marketingowe w internecie. Poznaj przydatne narzędzia, które pomogą Ci rozwijać Twój biznes, zdobywać klientów i zwiększać zyski.; Naucz się prowadzić skuteczne działania marketingowe w internecie. Poznaj przydatne narzędzia, które pomogą Ci rozwijać Twój biznes, zdobywać klientów i zwiększać zyski.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_e-marketingu_-_podstawy_reklamy_internetowej.jpg; 1,2; 0
324; 1; Kurs Google Analytics dla początkujących; Pozycjonowanie i SEO, Techniki sprzedaży, Reklama w Internecie, AdWords, Google Analytics; 149; 1; 1; 1; 500; Wykorzystaj Google Analytics, by pozyskiwać wartościowy ruch na twoją stroną. Zrozum działania użytkowników, zoptymalizuj witrynę i zacznij skuteczniej realizować swoje cele biznesowe. ; Wykorzystaj Google Analytics, by pozyskiwać wartościowy ruch na twoją stroną. Zrozum działania użytkowników, zoptymalizuj witrynę i zacznij skuteczniej realizować swoje cele biznesowe. ; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_Google_Analytics_dla_poczatkujacych.jpg; 1,2; 0
325; 1; Podstawy reklamy w Google Ads (AdWords); Pozycjonowanie i SEO, Reklama w Internecie, AdWords; 149; 1; 1; 1; 500; Zdobądź więcej klientów i zwiększ zyski firmy, dzięki skutecznej reklamie internetowej. Opanuj narzędzia Google Ads (AdWords) i naucz się samodzielnie prowadzić i optymalizować kampanie marketingowe.; Zdobądź więcej klientów i zwiększ zyski firmy, dzięki skutecznej reklamie internetowej. Opanuj narzędzia Google Ads (AdWords) i naucz się samodzielnie prowadzić i optymalizować kampanie marketingowe.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/493.jpg; 1,2; 0
326; 1; Kurs SEO - jak skutecznie pozycjonować stronę; Pozycjonowanie i SEO, Google Analytics; 119; 1; 1; 1; 500; Zobacz jak zadbać o SEO i zapewnij swoje stronie wysoką pozycję w wyszukiwarce ; Zobacz jak zadbać o SEO i zapewnij swoje stronie wysoką pozycję w wyszukiwarce ; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_seo_pozycjonowanie.jpg; 1,2; 0
327; 1; Kurs Techniki negocjacji od podstaw; Techniki sprzedaży; 129; 1; 1; 1; 500; Opanuj najlepsze techniki negocjacji i zacznij skutecznie osiągać swoje cele biznesowe oraz osobiste; Opanuj najlepsze techniki negocjacji i zacznij skutecznie osiągać swoje cele biznesowe oraz osobiste; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_negocjacji_od_podstaw.jpg; 1,2; 0
328; 1; Kurs Skuteczny e-mail marketing od podstaw; Techniki sprzedaży, Reklama w Internecie; 149; 1; 1; 1; 500; Dowiedz się jak prowadzić efektywne kampanie e-mail marketingowe. Zacznij wykorzystywać potencjał newsletterów do zwiększania sprzedaży, zdobywania nowych klientów i budowania wizerunku.; Dowiedz się jak prowadzić efektywne kampanie e-mail marketingowe. Zacznij wykorzystywać potencjał newsletterów do zwiększania sprzedaży, zdobywania nowych klientów i budowania wizerunku.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_skuteczny_e-mail_marketing_od_podstaw.jpg; 1,2; 0
329; 1; Kurs PrestaShop 1.7 - jak założyć sklep internetowy; Techniki sprzedaży; 119; 1; 1; 1; 500; Zbuduj własny sklep internetowy i zacznij sprzedawać online! Dowiedz się jak dodawać produkty, podpiąć system płatności, udostępnić różne metody wysyłki oraz zarządzać zamówieniami i klientami.; Zbuduj własny sklep internetowy i zacznij sprzedawać online! Dowiedz się jak dodawać produkty, podpiąć system płatności, udostępnić różne metody wysyłki oraz zarządzać zamówieniami i klientami.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_prestashop_1_7_-_jak_zalozyc_sklep_internetowy.jpg; 1,2; 0
330; 1; Kurs Marketing i sprzedaż na Facebooku; Techniki sprzedaży, Reklama w Internecie, Facebook; 99; 1; 1; 1; 500; Zwiększ efektywność swoich działań marketingowych na Facebooku. Naucz się skuteczniej wykorzystywać możliwości firmowego fanpage’a do aktywnego pozyskiwania klientów i zwiększania sprzedaży.; Zwiększ efektywność swoich działań marketingowych na Facebooku. Naucz się skuteczniej wykorzystywać możliwości firmowego fanpage’a do aktywnego pozyskiwania klientów i zwiększania sprzedaży.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_marketing_i_sprzedaz_na_facebooku.jpg; 1,2; 0
331; 1; Jak prowadzić fanpage na Facebooku; Techniki sprzedaży, Reklama w Internecie, Facebook; 99; 1; 1; 1; 500; Dowiedz się jak założyć i efektywnie prowadzić firmowy fanpage na Facebooku. Bądź tam gdzie Twoi klienci, buduj wizerunek marki i zwiększ sprzedaż darmowymi sposobami.; Dowiedz się jak założyć i efektywnie prowadzić firmowy fanpage na Facebooku. Bądź tam gdzie Twoi klienci, buduj wizerunek marki i zwiększ sprzedaż darmowymi sposobami.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/jak_prowadzic_fanpage_na_faceboku.jpg; 1,2; 0
332; 1; Podstawy inwestowania na giełdzie; Techniki sprzedaży; 119; 1; 1; 1; 500; Zrozum mechanizmy działania giełdy i instrumentów inwestycyjnych. Dowiedz się jak inwestować mądrze, minimalizując ryzyko i zwiększając szansę na zysk.; Zrozum mechanizmy działania giełdy i instrumentów inwestycyjnych. Dowiedz się jak inwestować mądrze, minimalizując ryzyko i zwiększając szansę na zysk.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/podstawy_inwestowania_na_gieldzie.jpg; 1,2; 0
333; 1; Skuteczne techniki sprzedaży; Techniki sprzedaży, Windows, AdWords, Google Analytics, Facebook; 89; 1; 1; 1; 500; Poznaj skuteczne techniki sprzedaży! Zobacz jak robią to najlepsi i zacznij zarabiać więcej.; Poznaj skuteczne techniki sprzedaży! Zobacz jak robią to najlepsi i zacznij zarabiać więcej.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Skuteczne_techniki_sprzedazowe.jpg; 1,2; 0
334; 1; Jak zarabiać przez internet jako freelancer; Techniki sprzedaży, AdWords, Google Analytics, Facebook; 89; 1; 1; 1; 500; Przekonaj się, że praca przez internet naprawdę się opłaca i zacznij zarabiać jako freelancer; Przekonaj się, że praca przez internet naprawdę się opłaca i zacznij zarabiać jako freelancer; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Jak-zarabiac-jako-freelancer.jpg; 1,2; 0
335; 1; Kurs Marketing i sprzedaż na Instagramie; Reklama w Internecie; 99; 1; 1; 1; 500; Poznaj skuteczne techniki promocji i budowania wizerunku firmy i marki osobistej na Instagramie. Stwórz profesjonalny i angażujący profil, który pomoże Ci zdobyć nowych klientów i zwiększyć sprzedaż.; Poznaj skuteczne techniki promocji i budowania wizerunku firmy i marki osobistej na Instagramie. Stwórz profesjonalny i angażujący profil, który pomoże Ci zdobyć nowych klientów i zwiększyć sprzedaż.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_marketing_i_sprzedaz_na_instagramie.jpg; 1,2; 0
336; 1; Reklama na Facebooku dla zaawansowanych; Reklama w Internecie, Facebook; 119; 1; 1; 1; 500; Wyciśnij maksimum z reklamy na Facebooku! Poznaj rady eksperta i wykorzystaj growth hacking w kampaniach; Wyciśnij maksimum z reklamy na Facebooku! Poznaj rady eksperta i wykorzystaj growth hacking w kampaniach; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/reklama_fb_dla_zaawansowanych.jpg; 1,2; 0
337; 1; Reklama na Facebooku od podstaw; Reklama w Internecie, Facebook; 99; 1; 1; 1; 500; Zacznij wykorzystywać marketing na Facebooku - zdobywaj nowych klientów i zwiększaj zyski! ; Zacznij wykorzystywać marketing na Facebooku - zdobywaj nowych klientów i zwiększaj zyski! ; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/reklama_na_facebooku.jpg; 1,2; 0
338; 1; Kurs Social Media dla biznesu; Reklama w Internecie, YouTube, Facebook; 69; 1; 1; 1; 500; Wykorzystaj marketingowy potencjał social media. Zwiększaj sprzedaż, zdobywaj klientów i buduj wizerunek firmy; Wykorzystaj marketingowy potencjał social media. Zwiększaj sprzedaż, zdobywaj klientów i buduj wizerunek firmy; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Social-Media-dla-biznesu.jpg; 1,2; 0
339; 1; Kurs Jak prowadzić kanał na YouTube i zarabiać; YouTube; 99; 1; 1; 1; 500; Stwórz kanał Youtube, zdobądź subskrybentów, zbuduj własną markę i zacznij zarabiać.; Stwórz kanał Youtube, zdobądź subskrybentów, zbuduj własną markę i zacznij zarabiać.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_prowadzic_kanal_na_youtube_i_zarabiac.jpg; 1,2; 0
340; 1; Kurs Microsoft Teams - efektywna praca zdalna; Windows; 119; 1; 1; 1; 500; Wykorzystaj najnowsze technologie w pracy zdalnej. Dowiedz się jak za pomocą Microsoft Teams efektywnie zarządzać zespołem, prowadzić komunikację, dzielić się plikami i realizować projekty.; Wykorzystaj najnowsze technologie w pracy zdalnej. Dowiedz się jak za pomocą Microsoft Teams efektywnie zarządzać zespołem, prowadzić komunikację, dzielić się plikami i realizować projekty.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_microsoft_teams_-_efektywna_praca_zdalna.jpg; 1,2; 0
341; 1; Kurs Vegas Pro - montaż filmów od podstaw; Montaż i postprodukcja, Edycja wideo, Edycja dźwięku, Vegas Pro; 99; 1; 1; 1; 500; Opanuj Vegas Pro i naucz się tworzyć profesjonalne wideo od zera! Poznaj techniki montażu i edycji wideo w kilka godzin i wykorzystaj je w pracy zawodowej lub hobbystycznie.; Opanuj Vegas Pro i naucz się tworzyć profesjonalne wideo od zera! Poznaj techniki montażu i edycji wideo w kilka godzin i wykorzystaj je w pracy zawodowej lub hobbystycznie.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_vegas_pro_-_montaz_filmow_od_podstaw.jpg; 1,2; 0
